หากทราบว่าผู้ขับขี่รถคันข้างหน้าเป็นผู้สูงอายุ ท่านควรปฏิบัติอย่างไร,,"ให้สัญญาณโดยกะพริบไฟและขับแซงขึ้นหน้าเลย, คาดการณ์ไว้ว่าผู้สูงอายุที่ขับรถอยู่ข้างหน้าท่านอาจขับรถแย่, ตระหนักไว้เสมอว่าผู้ขับรถสูงอายุอาจมีปฏิกิริยาตอบสนองไม่ว่องไว, ขับตามหลังในระยะกระชั้นชิด",ตระหนักไว้เสมอว่าผู้ขับรถสูงอายุอาจมีปฏิกิริยาตอบสนองไม่ว่องไว
เมื่อท่านกำลังขับรถจะออกจากถนนรอง เพราะเหตุใดจึงควรระมัดระวังรถจักรยานยนต์มากเป็นพิเศษ,,"รถจักรยานยนต์มักจะใช้ความเร็วมากกว่ารถยนต์, ตำรวจสายตรวจมักจะใช้รถจักรยานยนต์, รถจักรยานยนต์ถูกบดบังจากสิ่งกีดขวางได้ง่าย, รถจักรยานยนต์มีสิทธิ์ไปก่อน",รถจักรยานยนต์ถูกบดบังจากสิ่งกีดขวางได้ง่าย
การขับรถขณะฝนตกข้อใดที่ผู้ขับขี่ไม่ควรปฏิบัติ,,"ลดความเร็วของรถลงกว่าปกติ, เปิดที่ปัดน้ำฝน, เปิดไฟฉุกเฉินตลอดเส้นทาง, ใช้ความระมัดระวังเพิ่มมากขึ้น",เปิดไฟฉุกเฉินตลอดเส้นทาง
ยาทุกชนิดที่มีจำหน่ายในร้านขายยา สามารถรับประทานได้โดยไม่มีผลต่อการขับขี่ใช่หรือไม่,,"ขึ้นอยู่กับชนิดของยานพาหนะที่ขับขี่, ไม่ใช่, ขึ้นอยู่กับอาหารการกิน, ใช่",ไม่ใช่
ก่อนจะเปลี่ยนช่องทางหรือแซงรถทุกครั้งต้องปฏิบัติอย่างไร,,"รีบเปลี่ยนช่องทางโดยเร็ว, รีบเร่งเครื่องแซงโดยเร็ว, แซงขึ้นหน้าแล้วเหยียบเบรกทันที, ต้องให้สัญญาณให้รถคันอื่นรับรู้",ต้องให้สัญญาณให้รถคันอื่นรับรู้
ในขณะขับรถที่มีลมพัดแรง เพราะเหตุใดจึงควรเว้นระยะห่างจากรถจักรยานยนต์ให้มากขึ้น,,"คนขับรถจักรยานยนต์อาจหยุดกระทันหัน, คนขับรถจักรยานยนต์อาจขับออกกระทันหันเพื่อหลีกเลี่ยงลม, คนขับรถจักรยานยนต์อาจถูกพัดมาด้านหน้ารถ, คนขับรถจักรยานยนต์อาจขับเร็วกว่าปกติ",คนขับรถจักรยานยนต์อาจถูกพัดมาด้านหน้ารถ
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh6.googleusercontent.com/EPRE-rXq49UJF68ZB_8cHCVExE_oNrmwqfhflgSFb_flYmYmM2HYp0dNaXl3jDDtqrZMPMHNDi6Vu3qL2FNAMKV5pNOMERUTaS5x8FnNijdZxSyQeXKJkaBxS1GykupO=w204,"ขับรถให้ช้าลง ระมัดระวังและเป็นที่ห้ามคนข้ามถนน, ขับรถให้ช้าลง ระมัดระวังและหยุดรถให้คนข้ามทาง, ขับรถให้ช้าลง ระมัดระวังช่องเดินรถจักรยาน, ขับรถให้ช้าลง ระมัดระวังและกลับรถได้",ขับรถให้ช้าลง ระมัดระวังและหยุดรถให้คนข้ามทาง
สิ่งสำคัญที่สุดเมื่อเกิดอุบัติเหตุรถไฟไหม้คือข้อใด,,"ตั้งสติ รีบออกจากตัวรถทันที, ถอดขั้วแบตเตอรี่, จอดรถข้างทาง, เปิดไฟฉุกเฉิน",ตั้งสติ รีบออกจากตัวรถทันที
ผู้ที่เป็นใบ้ สามารถขับขี่ยานพาหนะได้หรือไม่,,"ไม่ควรขับขี่, ไม่มีข้อใดถูก, ได้, ได้ แต่ต้องมีผู้อื่นนั่งรถไปด้วย",ได้
ก่อนขับรถเข้าโค้งหรือมุมเลี้ยว ควรใช้ความเร็วอย่างไร,,"ควบคุมความเร็วของรถให้เหมาะสมกับโค้งหรือมุมเลี้ยว, เพิ่มความเร็วให้มากขึ้นกว่าเดิม, ลดความเร็วลงให้มากที่สุดเท่าที่จะทำได้, ใช้ความเร็วคงที่",ควบคุมความเร็วของรถให้เหมาะสมกับโค้งหรือมุมเลี้ยว
ข้อใดไม่ใช่สาเหตุของการสตาร์ทรถไม่ติด,,"ขั้วแบตเตอรี่หลวม, มอเตอร์สตาร์ทเสีย, สายพานหย่อน, น้ำมันเชื้อเพลิงหมด",สายพานหย่อน
การใช้ไฟฉุกเฉินควรใช้เมื่อใด,,"เมื่อจอดรถซ้อนคันบนถนนที่มีการเดินรถสวนทาง, เมื่อไฟเลี้ยวไม่ทำงาน, เพื่อเตือนรถที่สวนทางว่าคุณกำลังจะหยุดรถ, เมื่อรถเสียและกีดขวางการจราจร",เมื่อรถเสียและกีดขวางการจราจร
ผู้ขับขี่จะต้องหันหน้ามองข้ามไหล่ก่อนทำการเปลี่ยนช่องจราจร เพราะเหตุใด,,"เพื่อให้สามารถเห็นผู้คนที่เดินอยู่บริเวณทางเดินเท้า, จะทำให้สามารถเปลี่ยนช่องจราจรได้รวดเร็วมากขึ้น, เพื่อตรวจดูจุดบอดของรถ, เพื่อเปลี่ยนช่องจราจรในกรณีที่ไม่ต้องการเปิดสัญญาณไฟเลี้ยว",เพื่อตรวจดูจุดบอดของรถ
เหตุใดจึงไม่ควรเปิดฝาหม้อน้ำทันที เมื่อพบว่าเครื่องยนต์ร้อนจัด,,"เครื่องยนต์มีเสียงดัง, เครื่องยนต์จะดับ, เครื่องยนต์มีแรงดันสูง น้ำร้อนอาจพุ่งขึ้นมา, เครื่องยนต์อาจจะระเบิด",เครื่องยนต์มีแรงดันสูง น้ำร้อนอาจพุ่งขึ้นมา
จะเกิดอะไรขึ้นเมื่อล้อรถอยู่ในสภาวะที่ไม่สมดุล,,"ยางรถจะแบน, พวงมาลัยจะเกิดการสั่น, พวงมาลัยจะดึงไปยังด้านใดด้านหนึ่ง, เบรกจะใช้ไม่ได้",พวงมาลัยจะเกิดการสั่น
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh4.googleusercontent.com/3S451vpeTsBdGHt-Z0fXbqPkErm6ni-tNjEPI6kBJ0sjnfbY9x3J6I0KBo0bnALa_or4RcHdI5CP2g8OVxRYoiktYhHQbl2CtxTGbCC0PyVcALdmrDd93obuNtOkzgb4=w173,"ขับรถให้ช้าลง ขับรถคร่อมเส้นได้, เพิ่มความระมัดระวัง ห้ามเปลี่ยนช่องการจราจร, ขับรถในช่องการจราจร ห้ามคร่อมเส้น แต่แซงได้, เพิ่มความระมัดระวัง และห้ามแซง",ขับรถในช่องการจราจร ห้ามคร่อมเส้น แต่แซงได้
ข้อใดไม่ใช่สาเหตุที่ทำให้เกิดอุบัติเหตุ,,"ขับรถจี้ท้ายรถคันหน้า, แซงในที่ห้ามแซง, ลดความเร็วเมื่อถูกแซง, ขับรถเร็วเกินอัตราที่กฎหมายกำหนด",ลดความเร็วเมื่อถูกแซง
การขับรถในเส้นทางที่ไม่ชำนาญ ควรปฏิบัติอย่างไร,,"ใช้สัญญาณแตรตลอดเส้นทาง, เปิดสัญญาณไฟฉุกเฉินตลอดเส้นทาง, สังเกตป้ายจราจรหรือสัญลักษณ์, ใช้ความเร็วสูง",สังเกตป้ายจราจรหรือสัญลักษณ์
ข้อควรปฏิบัติการขับรถขณะฝนตกหนักคือข้อใด,,"เปิดไฟส่องสว่างด้านหน้า, ขับรถช้าๆ โดยไม่ต้องเปิดไฟ, เปิดไฟฉุกเฉิน, บีบแตรแล้วขับให้เร็วเพื่อป้องกันรถคันหลังชนท้าย",เปิดไฟส่องสว่างด้านหน้า
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh4.googleusercontent.com/kuibPJRQajpMHVPQlweeJHF8lhhKc4oklBwIAB0LsROvJTIJ7aeBix-2FqDi5h53DVTorUQVJFJxAlrgK0evorkh5XeyBSq8bdqdtw46CBJgiEAWNYzXA1uhrcdzSSrQ=w154,"ห้ามรถจักรยานยนต์และรถยนต์ทุกชนิดผ่านเข้าออก, ให้รถยนต์ทุกชนิดผ่านเข้าไปในเขตที่ติดตั้งป้าย, ห้ามรถยนต์จอด แต่หยุดรับ-ส่งได้ในเขตที่ติดตั้งป้าย, ให้รถจักรยานยนต์ผ่านเข้าไปในเขตที่ติดตั้งป้าย",ห้ามรถจักรยานยนต์และรถยนต์ทุกชนิดผ่านเข้าออก
ผู้ขับรถใช้ใบอนุญาตขับรถที่สิ้นอายุมีความผิดอย่างไร,,"จำคุกไม่เกินหนึ่งเดือน, จำคุกไม่เกินสามเดือน, ปรับไม่เกินห้าพันบาท, ปรับไม่เกินสองพันบาท",ปรับไม่เกินสองพันบาท
ผู้ที่ได้รับการบาดเจ็บและหยุดเคลื่อนไหวเป็นเวลานาน ๆ เช่น ใส่เฝือก หลังจากเสร็จสิ้นการรักษา (ถอดเฝือก) จะส่งผลอย่างไร,,"ต้องเปลี่ยนวิธีการขับขี่, ความสามารถในการควบคุมยานพาหนะลดชั่วคราว, พิการถาวร, ไม่มีผลใดๆ",ความสามารถในการควบคุมยานพาหนะลดชั่วคราว
.ข้อใดไม่ใช่คุณสมบัติของน้ำมันหล่อลื่น,,"ลดความฝืดของชิ้นส่วนเครื่องยนต์, ช่วยระบายความร้อนของหม้อน้ำ, ลดการสึกหรอของเครื่องยนต์, คั่นหรือรองระหว่างผิวสัมผัส",ช่วยระบายความร้อนของหม้อน้ำ
เมื่อเราเตรียมขับรถแซงรถคันหน้า เราควรปฏิบัติเช่นไรเป็นอันดับแรก,,"เปิดไฟฉุกเฉินแล้วแซงได้เลย, รีบเร่งเครื่องแล้วแซงได้เลย, ดูกระจกมองข้างและให้สัญญาณไฟเพื่อขอแซง, เมื่อมีรถสวนทางมาให้แซงซ้าย",ดูกระจกมองข้างและให้สัญญาณไฟเพื่อขอแซง
ข้อใดเป็นการตรวจเช็กและบำรุงรักษาอุปกรณ์รถยนต์ที่ไม่ถูกต้อง,,"ควรตรวจสอบการรัดตรึงของหัวขั้วแบตเตอรี่ให้มีสภาพพร้อมใช้งานเสมอ, เติมน้ำบาดาลในถังหม้อพักน้ำ, เติมน้ำมันเครื่องโดยเติมให้อยู่ระดับบนเสมอ, ควรใช้น้ำกลั่นเติมลงในแบตเตอรี่",เติมน้ำบาดาลในถังหม้อพักน้ำ
ข้อใดไม่ถูกต้องเกี่ยวกับการเปิดประตูรถเมื่อรถยนต์ตกน้ำ,,"หมุนกระจกให้น้ำไหลเข้ารถเพื่อปรับความดันให้เท่ากับภายนอกรถ, ปลดล็อกประตูทุกบาน, พยายามสตาร์ทเครื่องยนต์, เปิดประตูเมื่อความดันภายในและภายนอกรถเท่ากัน",พยายามสตาร์ทเครื่องยนต์
ผู้ที่มีสายตาผิดปกติข้างหนึ่ง แต่อีกข้างหนึ่งปกติ สามารถขับยานพหานะได้หรือไม่,,"ได้, ได้เฉพาะรถสาธารณะ, ได้เฉพาะยานพาหนะส่วนตัว, ไม่ควร",ได้เฉพาะยานพาหนะส่วนตัว
เขตปลอดภัย หมายความว่าอย่างไร,,"เขตที่คนเดินเท้าสามารถข้ามทางได้โดยไม่ต้องหยุดรอ, พื้นที่มีเครื่องหมายแสดงไว้ให้ผู้ขับขี่เห็นว่าปลอดภัยขับต่อไปได้, เขตที่ผู้ขับขี่สามารถนำรถผ่านเข้าไปได้, พื้นที่ในทางเดินรถที่มีเครื่องหมายแสดงไว้ให้เห็นได้ชัดเจนทุกเวลาสำหรับให้คนเดินเท้าที่ข้ามทางหยุดรอ หรือให้คนที่ขึ้นหรือลงจากรถหยุดรอก่อนจะข้ามทางต่อไป",พื้นที่ในทางเดินรถที่มีเครื่องหมายแสดงไว้ให้เห็นได้ชัดเจนทุกเวลาสำหรับให้คนเดินเท้าที่ข้ามทางหยุดรอ หรือให้คนที่ขึ้นหรือลงจากรถหยุดรอก่อนจะข้ามทางต่อไป
ขณะขับรถไปได้ระยะหนึ่งปรากฏว่าไฟเตือนสีแดง แสดงเกิดจากสาเหตุใด,,"หม้อน้ำเดือด, ระบบไฟขัดข้อง, เครื่องยนต์มีความร้อนสูง, น้ำมันหมด",ระบบไฟขัดข้อง
เพื่อเป็นการป้องกันอุบัติเหตุบนท้องถนน ทักษะใดไม่จำเป็น,,"การฝึกเว้นระยะ, การควบคุมความเร็ว, การตรวจสอบและตอบสนองสิ่งต่างๆที่อันตราย, คุยโทรศัพท์ในขณะขับรถ",คุยโทรศัพท์ในขณะขับรถ
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh3.googleusercontent.com/ctsofuAY6WUQoc3zwoGyAEvZmrz8zJputsd4Gi4eKNTLoMrRJC9MXffRLeUR43Rm5Fdb80VyEUkoFzIncU4zg652FNz-gNf-2_F9QBE-0ZTH2VQj_KqP7HdhFaYC7dcx=w124,"ข้างหน้ามีโรงเรียน ขับรถให้ช้าลง ระวังอุบัติเหตุที่อาจะเกิดขึ้นแก่เด็กนักเรียน, ข้างหน้ามีโรงเรียน ขับรถให้ช้าลง ระวังอุบัติเหตุจากผู้ใช้รถจักรยาน, ข้างหน้ามีโรงเรียน ขับรถให้ช้าลง ระวังอุบัติเหตุเพราะเป็นทางเฉพาะคนเดิน, ข้างหน้ามีโรงเรียน ขับรถให้ช้าลง ระวังอุบัติเหตุและอันตรายจากรถสวนมา",ข้างหน้ามีโรงเรียน ขับรถให้ช้าลง ระวังอุบัติเหตุที่อาจะเกิดขึ้นแก่เด็กนักเรียน
ขณะขับรถขึ้นทางลาดชัน,,"ปล่อยให้รถไหลไป แล้วค่อยประคองรถ, เปลี่ยนเป็นเกียร์ต่ำ ดึงเบรกมือ และติดเครื่องใหม่, เหยียบเบรก ดึงเบรกมือ และ ติดเครื่องใหม่, เหยียบเบรก ดึงเบรกมือ เข้าเกียร์ว่าง และ ติดเครื่องใหม่",เหยียบเบรก ดึงเบรกมือ เข้าเกียร์ว่าง และ ติดเครื่องใหม่
ความหมายของคำว่า “ความเร็วที่ปลอดภัย” ข้อใดถูกต้องที่สุด,,"ความเร็วที่กฎหมายกำหนด, ความเร็วที่เหมาะสมกับสภาพถนน สภาพอากาศ สภาพการจราจร ซึ่งเป็นความเร็วที่ไม่ก่ออันตรายแก่ผู้อื่น, ความเร็วสูงสุดที่สามารถขับได้, ความเร็วที่ผู้ขับขี่คิดว่าปลอดภัย",ความเร็วที่เหมาะสมกับสภาพถนน สภาพอากาศ สภาพการจราจร ซึ่งเป็นความเร็วที่ไม่ก่ออันตรายแก่ผู้อื่น
ข้อใดไม่ใช่สาเหตุที่ทำให้ยางระเบิด,,"เติมลมยางตามที่กำหนด, ใช้ยางหมดอายุ, บรรทุกน้ำหนักมากเกินไป, ใช้ยางเก่าเก็บ",เติมลมยางตามที่กำหนด
ถ้ารถเสียหลักลื่นไถลพร้อมเสียการทรงตัวควรปฏิบัติอย่างไรเป็นลำดับแรก,,"ลดความเร็วจับพวงมาลัยให้มั่น, ค่อยๆ เหยียบแป้นคลัทช์, รีบเข้าเกียร์ต่ำเพื่อชะลอความเร็ว, หมุนพวงมาลัยไปซ้ายบ้างขวาบ้าง",ลดความเร็วจับพวงมาลัยให้มั่น
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh5.googleusercontent.com/Me_65FRwnTuqj4UxfZkraloE_C2r3pGl326zQMA_GdncRE6MKel3MUF89k1PhTHz5Gr4ZQnVvOICX1HMRwzN23eESO2-mPG8YqkmucZyKp_ctvt6YuhqiFzdKMtuZvTC=w85,"ให้ตรงไปหรือเลี้ยวขวา, ห้ามตรงไปหรือเลี้ยวซ้าย, ห้ามตรงไปหรือเลี้ยวขวา, ให้ตรงไปหรือเลี้ยวซ้าย",ให้ตรงไปหรือเลี้ยวขวา
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh5.googleusercontent.com/FO0HUOtb3CO_VRRrAO45YdunA9e_cooin5JKZghAonjoHGdvRxfbFwOxuy1OwoD2rL0_Zw1YPtMIfuHsXaDmrcT6dINnmFmwYDBfBKBrryxZEMTqUOkkWlt_eyRfh-fn=w82,"ห้ามขับรถตรงไปหรือเลี้ยวขวา, ขับรถเข้าช่องเดินรถยนต์และรถจักรยานยนต์, ให้ขับรถตรงไปหรือเลี้ยวขวา, ห้ามแซงล้ำเข้าไปในช่องเดินรถประจำทาง",ห้ามแซงล้ำเข้าไปในช่องเดินรถประจำทาง
ท่านคิดว่าผู้ขับขี่ ควรปฏิบัติตนอย่างไรในการขับขี่รถให้เกิดความปลอดภัย,,"พูดคุยหยอกล้อกับแฟนสาวในขณะขับรถ, ไม่ประมาท มีวินัย และเคารพในกฎจราจร, ดื่มสุรา เที่ยวดึก นอนดึกเพื่อตื่นแต่เข้ามาขับรถ, ใช้โทรศัพท์เคลื่อนที่ในขณะขับรถ",ไม่ประมาท มีวินัย และเคารพในกฎจราจร
เมื่อพบคนเดินเท้า ข้อใดที่ผู้ขับขี่ไม่ควรปฏิบัติ,,"หยุดรถให้คนเดินเท้าข้าม, เพิ่มความระมัดระวังในการขับรถ, บีบแตรเพื่อไล่คนเดินเท้า, ชะลอความเร็วลง",บีบแตรเพื่อไล่คนเดินเท้า
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh6.googleusercontent.com/wN4O5qKvSQUMC5w7H10PZCBSsYLyrMMyJ94XcpIwIZDsSpmeRJXYVvaIkJ1Gy_PcJ6aMN6i461KQR1mxxmU999m_1fG31BxHWdEavLuh_1p8fYpRMlM6lRJ1cM6n_Za8=w119,"ขับรถให้ช้าลง ทางตอนนั้นไม่มีการเปลี่ยนแนวทาง ให้ชิดขวา, ขับรถให้ช้าลง ทางตอนนั้นมีการเปลี่ยนแนวทางตามทิศทางที่ชี้ไป, ขับรถให้ช้าลง ทางตอนนั้นไม่มีการเปลี่ยนแนวทาง ห้ามแซง, ขับรถให้ช้าลง ทางตอนนั้นไม่มีการเปลี่ยนแนวทาง ให้ชิดซ้าย",ขับรถให้ช้าลง ทางตอนนั้นมีการเปลี่ยนแนวทางตามทิศทางที่ชี้ไป
หากต้องขับรถผ่านผิวการจราจรชำรุด ผู้ขับขี่ไม่ควรปฏิบัติอย่างไร,,"ใช้ความเร็วต่ำ, ไม่เบรกกระทันหันระหว่างที่ขับขี่อยู่บริเวณที่มีผิวทางชำรุด, ขับรถด้วยความเร็วสูง, ขับขี่อย่างระมัดระวัง",ขับรถด้วยความเร็วสูง
ข้อใดคือหน้าที่ของน้ำมันเครื่องยนต์,,"ระบายความร้อนจากผ้าเบรก, ทำความสะอาดหม้อน้ำ, หล่อลื่นชิ้นส่วนที่เคลื่อนที่เพื่อลดการสึกหรอ, ระบายความร้อนออกจากหม้อน้ำ",หล่อลื่นชิ้นส่วนที่เคลื่อนที่เพื่อลดการสึกหรอ
ข้อใดต่อไปนี้คือประโยชน์สูงสุดของการใช้เกียร์ต่ำในขณะลงทางลาดชัน,,"เพิ่มการทรงตัวของรถ, ลดการสึกหรอของผ้าเบรก, เพื่อเป็นการหน่วงความเร็วของรถ, ช่วยประหยัดน้ำมัน",เพื่อเป็นการหน่วงความเร็วของรถ
การปลูกฝังจิตสำนึกความปลอดภัยในการใช้รถใช้ถนนควรกระทำที่บุคคลในข้อใดมากที่สุด,,"คนขับรถเท่านั้น, ผู้โดยสารเท่านั้น, บุคคลทุกคน, คนเดินเท้าเท่านั้น",บุคคลทุกคน
ผู้ขับขี่ไม่ควรดื่มแอลกอฮอล์ก่อนขับขี่ ไม่ว่ากรณีใด ๆ ใช่หรือไม่,,"ไม่ใช่, ขึ้นอยู่กับอาหารการกิน, ใช่ เพราะทำให้ร่างกายตอบสนองช้าลง, ขึ้นอยู่กับชนิดของยานพาหนะที่ขับขี่",ใช่ เพราะทำให้ร่างกายตอบสนองช้าลง
เมื่อท่านขับรถตามหลังรถที่มีผู้สูงอายุเป็นผู้ขับรถ ควรปฏิบัติอย่างไร,,"ขับในระยะกระชั้นชิดแต่ใช้ความระมัดระวัง, กะพริบไฟและทำการแซง, คาดว่าคนขับจะขับรถได้แย่, ระวังไว้ว่าปฏิกิริยาของคนขับช้ากว่าปกติ",ระวังไว้ว่าปฏิกิริยาของคนขับช้ากว่าปกติ
การเคลื่อนย้ายผู้บาดเจ็บโดยใช้ผ้าห่ม ไม่เหมาะกับผู้ป่วยบริเวณใด,,"ไม่เหมาะกับผู้บาดเจ็บบริเวณหลัง, ไม่มีข้อใดถูก, ไม่เหมาะกับผู้บาดเจ็บบริเวณศรีษะ, ไม่เหมาะกับผู้บาดเจ็บบริเวณแขนและขา",ไม่เหมาะกับผู้บาดเจ็บบริเวณหลัง
หากผู้ขับขี่ทานยาแก้แพ้ ยาแก้เมารถ แล้วมีอาการเวียนศีรษะ มึนงง ควรปฏิบัติอย่างไร,,"สามารถขับขี่รถได้ปกติ, งดเว้นการขับขี่ เนื่องจากมีอาการง่วง, ขับได้แต่ต้องดื่มน้ำตามเยอะๆ, นั่งพัก 10 นาที จึงสามารถขับขี่รถได้",งดเว้นการขับขี่ เนื่องจากมีอาการง่วง
เครื่องหมายนี้ หมายความว่าอะไร,https://lh4.googleusercontent.com/mMqd-f9HAwQwL5G9wt9zSvc4mV7981EHKtuozg_1SQFjpDVksmgm5ZPf_8bB4XQEb_c2lwxLstpzwEWd5NoJ3tjchI8u3-e2UCWQPcl16MBoh7uwGOC-ju8YC2DqLXUB=w110,"ทางโทแยกทางโทจากซ้าย รูปตัววาย, ทางโทแยกทางเอกจากขวา รูปตัววาย, ทางโทแยกทางเอกจากซ้าย รูปตัววาย, ทางเอกแยกทางเอกจากซ้าย รูปตัววาย",ทางโทแยกทางเอกจากขวา รูปตัววาย
จากรูป เมื่อรถคันสีเหลืองต้องการที่จะขับตรงไป ควรปฏิบัติอย่างไร,https://lh5.googleusercontent.com/nbvlVm3578t52dGtVEQqT-gLKQPvqX23AhJuyOHm9ApXCt1Rj1VEq_jI7HtXxVaFYjxVU5rgFcYVu0qzrNMSpQHz0Fg8JBIlZVNHrZ0_FjCg1WZNKr8mMvg5lxQC85Fo=w180,"หยุดรอจนกว่ารถที่ขวางทางจะผ่านไป, บีบแตรไล่และพยายามขับเบียดแทรกอย่างรวดเร็ว, เปิดไฟสัญญาณไฟฉุกเฉิน, บีบแตรอย่างต่อเนื่อง",หยุดรอจนกว่ารถที่ขวางทางจะผ่านไป
ข้อใดถูกต้อง,,"การเติมน้ำมันควรเติมในช่วงกลางวันเท่านั้น, ไม่ควรเติมน้ำมันหล่อลื่นลงไปผสมในน้ำมันเชื้อเพลิง, น้ำมันที่แพงคือน้ำมันที่ดีที่สุด, เติมน้ำมันค่าออกเทน 95 แทนออกเทน 91 ไม่ได้",ไม่ควรเติมน้ำมันหล่อลื่นลงไปผสมในน้ำมันเชื้อเพลิง
เหตุใดจึงไม่ควรเติมน้ำในถังพักหม้อน้ำให้เต็มถัง,,"เพราะ จะทำให้เครื่องยนต์ชำรุด, เพราะ จะทำให้หม้อน้ำเป็นสนิมมากยิ่งขึ้น, เพราะ สำรองเนื้อที่การขยายตัวของน้ำเมื่อเกิดความร้อน, เพราะ น้ำในหม้อน้ำจะร้อนมากยิ่งขึ้น",เพราะ สำรองเนื้อที่การขยายตัวของน้ำเมื่อเกิดความร้อน
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh3.googleusercontent.com/gKSwOlLYqO1HJBqbZnlruThcdOigK_UASK1XORZVQMc3qaC5OW6T8uCJKs0E4xO8Lg0cdwGikesHrzCrjGt-hOkBNSQFen0KZmHf06pdrFXqU-SAG4V9rpdijzNMnAAy=w111,"ขับรถให้ช้าลง และเตรียมพร้อมที่จะไปในทางเดินรถทางเดียว, ขับรถให้ช้าลง และเตรียมพร้อมที่จะกลับรถข้างหน้า, ขับรถให้ช้าลง และเตรียมพร้อมที่จะให้ทางแก่รถด้านหน้า, ขับรถให้ช้าลง และเตรียมพร้อมที่จะไปในทางเดินรถสองทาง",ขับรถให้ช้าลง และเตรียมพร้อมที่จะให้ทางแก่รถด้านหน้า
ในการประเมินสถานการณ์อุบัติเหตุที่เกิดขึ้น ไม่ต้องคำนึงถึงข้อใด,,"ค่าใช้จ่ายที่เกิดจากการรักษาพยาบาล, พิจารณาผู้ที่ได้รับบาดเจ็บว่ามีกี่คน, ช่วงเวลาที่เกิดอุบัติเหตุ, ความรุนแรงของอุบัติเหตุที่เกิดขึ้น",ค่าใช้จ่ายที่เกิดจากการรักษาพยาบาล
หากท่านพบเห็นสัญญาณไฟจราจรเปลี่ยนเป็นสีเหลือง ท่านควรปฏิบัติอย่างไร,,"บีบแตรและขับผ่านไป, ค่อยๆ เหยียบเบรก เพื่อเตือนรถข้างหลังระวังและเตรียมหยุด, เร่งความเร็วและขับผ่านไป, ขับตามคันหน้าไป",ค่อยๆ เหยียบเบรก เพื่อเตือนรถข้างหลังระวังและเตรียมหยุด
สิ่งใดที่ท่านควรระวังเป็นพิเศษเมื่อพบรถโดยสารจอดอยู่ในถนนฝั่งตรงข้าม (รถสวนทางกัน),,"รถโดยสารอาจเคลื่อนที่โดยฉับพลัน, รถโดยสารอาจเสียอยู่, ผู้เดินเท้าอาจเดินออกมาทางข้างหลังรถโดยสาร, ไม่ต้องระวัง เนื่องจากเป็นถนนฝั่งตรงข้าม",ผู้เดินเท้าอาจเดินออกมาทางข้างหลังรถโดยสาร
ในการขับขี่ลงทางลาดชัน ผู้ขับขี่ควรใช้เกียร์ต่ำเนื่องจากสาเหตุใด,,"เพื่อลดความร้อนของเครื่องยนต์, เพื่อเพิ่มกำลังของรถ, เพื่อหน่วงความเร็วของรถ, เพื่อเพิ่มความเร็วของรถ",เพื่อหน่วงความเร็วของรถ
หากคาดการณ์ว่าข้างหน้าอาจจะเกิดอุบัติเหตุ เราควรเตรียมตัวอย่างไร,,"จอดรถทันที, ขับตามปกติ, ขับรถให้เร็วขึ้น, ลดความเร็ว",ลดความเร็ว
การตรวจสอบลมยางข้อใดปลอดภัยที่สุด,,"เดือนละครั้ง, วันละครั้ง, ทุกครั้งก่อนใช้งาน, สัปดาห์ละครั้ง",ทุกครั้งก่อนใช้งาน
จากภาพต่อไปนี้ ภาพใดแสดงการจอดรถอย่างถูกต้อง,,"ตัวเลือก 1 $https://lh3.googleusercontent.com/HFE5yjXTXZ7AWOA09t6lnOzWg6m7euQPmfJYEySGcfqfUKAv6_qb1PXqT9rY9teSVG-WrXClWPcXOJlo5f9dBT59wKgvOQ07_0QtKn1ViCBBGqU4eHshTuvJps6KoNTD=w260, ตัวเลือก 2 $https://lh4.googleusercontent.com/Zag36oc0R9JdIHwZnft_Ak85Eegw3y6ZsFq9G309N7gvm-ZQGFmEhSY7dUWNh_3aQgzzYMHzSFowNVLwC8xXW4WDuvBEdlVxkSZydDGMxQ0qPcw_Fs6e02LpwEj5wjLW=w260, ตัวเลือก 3 $https://lh3.googleusercontent.com/RRUzFggWqZ543IJDUDQz0dDrjOIQhSzd3WtOdESqAfUFR5p4T6Bf9KQ04vQBoZ6UHUkH46x8woybZ9CPkU1UbRAc-Z4p106tmCojF2DTD8uwx2XFnwc1zdeOE_UqUF5V=w260, ตัวเลือก 4 $https://lh6.googleusercontent.com/iA0f1AhsUA8037XCdtDhDNXK4Xqwa1_esjHFrMYNzc-LycpImRTIZmYuVRiFc6HdkEzexi3E7_PeMnTEaL3Uh27CjWNb1BW95E7WTLb1eHNTYPSeG4OqkKW3rb9MDyHA=w260",ตัวเลือก 3
